case_id,activity,timestamp,resource
1092,Packed,05-01-2024 05:18,Warehouse_Staff
1092,Order_Processed,05-01-2024 05:23,Warehouse_Staff
1092,Route_B,05-01-2024 05:32,Transport
1092,Out_for_Delivery,05-01-2024 05:42,Delivery_Agent
1092,Delivered,05-01-2024 05:57,Delivery_Agent
1093,Order_Placed,14-01-2024 05:08,Customer
1093,Order_Validated,14-01-2024 05:18,System
1093,Payment_Processed,14-01-2024 05:36,Payment_Gateway
1093,Inventory_Checked,14-01-2024 05:42,Warehouse_System
1093,Warehouse_B,14-01-2024 06:19,Warehouse_Staff
1093,Packed,14-01-2024 06:30,Warehouse_Staff
1093,Order_Processed,14-01-2024 06:40,Warehouse_Staff
1093,Route_D,14-01-2024 06:56,Transport
1093,Out_for_Delivery,14-01-2024 07:21,Delivery_Agent
1093,Delivered,14-01-2024 07:44,Delivery_Agent
1094,Order_Placed,07-01-2024 06:02,Customer
1094,Order_Validated,07-01-2024 06:08,System
1094,Payment_Processed,07-01-2024 06:27,Payment_Gateway
1094,Inventory_Checked,07-01-2024 06:41,Warehouse_System
1094,Warehouse_B,07-01-2024 06:47,Warehouse_Staff
1094,Packed,07-01-2024 07:55,Warehouse_Staff
1094,Order_Processed,07-01-2024 08:06,Warehouse_Staff
1094,Route_C,07-01-2024 08:25,Transport
1094,Out_for_Delivery,07-01-2024 08:31,Delivery_Agent
1094,Delivered,07-01-2024 08:54,Delivery_Agent
1095,Order_Placed,09-01-2024 16:05,Customer
1095,Order_Validated,09-01-2024 16:11,System
1095,Payment_Processed,09-01-2024 16:16,Payment_Gateway
1095,Inventory_Checked,09-01-2024 16:33,Warehouse_System
1095,Warehouse_C,09-01-2024 16:47,Warehouse_Staff
1095,Packed,09-01-2024 17:11,Warehouse_Staff
1095,Order_Processed,09-01-2024 17:25,Warehouse_Staff
1095,Route_C,09-01-2024 18:47,Transport
1095,Out_for_Delivery,09-01-2024 19:57,Delivery_Agent
1095,Delivered,09-01-2024 20:06,Delivery_Agent
1096,Order_Placed,02-01-2024 01:30,Customer
1096,Order_Validated,02-01-2024 01:54,System
1096,Payment_Processed,02-01-2024 02:08,Payment_Gateway
1096,Inventory_Checked,02-01-2024 02:15,Warehouse_System
1096,Warehouse_C,02-01-2024 03:42,Warehouse_Staff
1096,Packed,02-01-2024 04:06,Warehouse_Staff
1096,Order_Processed,02-01-2024 04:18,Warehouse_Staff
1096,Route_B,02-01-2024 04:33,Transport
1096,Out_for_Delivery,02-01-2024 04:57,Delivery_Agent
1096,Delivered,02-01-2024 05:07,Delivery_Agent
1097,Order_Placed,13-01-2024 18:05,Customer
1097,Order_Validated,13-01-2024 18:21,System
1097,Payment_Processed,13-01-2024 18:44,Payment_Gateway
1097,Inventory_Checked,13-01-2024 18:59,Warehouse_System
1097,Warehouse_B,13-01-2024 19:40,Warehouse_Staff
1097,Packed,13-01-2024 20:33,Warehouse_Staff
1097,Order_Processed,13-01-2024 20:53,Warehouse_Staff
1097,Route_C,13-01-2024 21:57,Transport
1097,Out_for_Delivery,13-01-2024 22:14,Delivery_Agent
1097,Delivered,13-01-2024 22:36,Delivery_Agent
1098,Order_Placed,02-01-2024 16:25,Customer
1098,Order_Validated,02-01-2024 16:45,System
1098,Payment_Processed,02-01-2024 16:58,Payment_Gateway
1098,Inventory_Checked,02-01-2024 17:04,Warehouse_System
1098,Warehouse_A,02-01-2024 17:16,Warehouse_Staff
1098,Packed,02-01-2024 17:36,Warehouse_Staff
1098,Order_Processed,02-01-2024 17:45,Warehouse_Staff
1098,Route_B,02-01-2024 17:56,Transport
1098,Out_for_Delivery,02-01-2024 18:07,Delivery_Agent
1098,Delivered,02-01-2024 18:21,Delivery_Agent
1099,Order_Placed,08-01-2024 07:47,Customer
1099,Order_Validated,08-01-2024 07:59,System
1099,Payment_Processed,08-01-2024 08:04,Payment_Gateway
1099,Inventory_Checked,08-01-2024 08:09,Warehouse_System
1099,Warehouse_C,08-01-2024 09:30,Warehouse_Staff
1099,Packed,08-01-2024 09:40,Warehouse_Staff
1099,Order_Processed,08-01-2024 11:15,Warehouse_Staff
1099,Route_D,08-01-2024 11:31,Transport
1099,Out_for_Delivery,08-01-2024 11:38,Delivery_Agent
1099,Delivered,08-01-2024 11:55,Delivery_Agent
1100,Order_Placed,08-01-2024 11:09,Customer
1100,Order_Validated,08-01-2024 11:23,System
1100,Payment_Processed,08-01-2024 11:31,Payment_Gateway
1100,Inventory_Checked,08-01-2024 11:50,Warehouse_System
1100,Warehouse_A,08-01-2024 12:12,Warehouse_Staff
1100,Packed,08-01-2024 12:48,Warehouse_Staff
1100,Order_Processed,08-01-2024 14:39,Warehouse_Staff
1100,Route_C,08-01-2024 15:42,Transport
1100,Out_for_Delivery,08-01-2024 15:56,Delivery_Agent
1100,Delivered,08-01-2024 16:04,Delivery_Agent
1101,Order_Placed,02-01-2024 22:28,Customer
1101,Order_Validated,02-01-2024 22:34,System
1101,Payment_Processed,02-01-2024 22:59,Payment_Gateway
1101,Inventory_Checked,02-01-2024 23:17,Warehouse_System
1101,Warehouse_A,02-01-2024 23:23,Warehouse_Staff
1101,Packed,02-01-2024 23:39,Warehouse_Staff
1101,Order_Processed,03-01-2024 00:04,Warehouse_Staff
1101,Route_C,03-01-2024 00:26,Transport
1101,Out_for_Delivery,03-01-2024 00:44,Delivery_Agent
1101,Delivered,03-01-2024 00:56,Delivery_Agent
1102,Order_Placed,01-01-2024 15:43,Customer
1102,Order_Validated,01-01-2024 16:00,System
1102,Payment_Processed,01-01-2024 16:17,Payment_Gateway
1102,Inventory_Checked,01-01-2024 16:36,Warehouse_System
1102,Warehouse_A,01-01-2024 16:48,Warehouse_Staff
1102,Packed,01-01-2024 16:57,Warehouse_Staff
1102,Order_Processed,01-01-2024 18:35,Warehouse_Staff
1102,Route_C,01-01-2024 18:50,Transport
1102,Out_for_Delivery,01-01-2024 19:09,Delivery_Agent
1102,Delivered,01-01-2024 19:32,Delivery_Agent
1103,Order_Placed,14-01-2024 00:09,Customer
1103,Order_Validated,14-01-2024 00:32,System
1103,Payment_Processed,14-01-2024 00:42,Payment_Gateway
1103,Inventory_Checked,14-01-2024 00:49,Warehouse_System
1103,Warehouse_C,14-01-2024 02:16,Warehouse_Staff
1103,Packed,14-01-2024 02:34,Warehouse_Staff
1103,Order_Processed,14-01-2024 03:56,Warehouse_Staff
1103,Route_B,14-01-2024 04:14,Transport
1103,Out_for_Delivery,14-01-2024 04:24,Delivery_Agent
1103,Delivered,14-01-2024 04:33,Delivery_Agent
1104,Order_Placed,11-01-2024 18:00,Customer
1104,Order_Validated,11-01-2024 18:13,System
1104,Payment_Processed,11-01-2024 18:32,Payment_Gateway
1104,Inventory_Checked,11-01-2024 18:51,Warehouse_System
1104,Warehouse_B,11-01-2024 18:56,Warehouse_Staff
1104,Packed,11-01-2024 19:53,Warehouse_Staff
1104,Order_Processed,11-01-2024 21:13,Warehouse_Staff
1104,Route_B,11-01-2024 21:23,Transport
1104,Out_for_Delivery,11-01-2024 21:35,Delivery_Agent
1104,Delivered,11-01-2024 21:57,Delivery_Agent
1105,Order_Placed,01-01-2024 11:30,Customer
1105,Order_Validated,01-01-2024 11:38,System
1105,Payment_Processed,01-01-2024 12:03,Payment_Gateway
1105,Inventory_Checked,01-01-2024 12:27,Warehouse_System
1105,Warehouse_A,01-01-2024 12:37,Warehouse_Staff
1105,Packed,01-01-2024 12:44,Warehouse_Staff
1105,Order_Processed,01-01-2024 13:05,Warehouse_Staff
1105,Route_B,01-01-2024 13:26,Transport
1105,Out_for_Delivery,01-01-2024 13:49,Delivery_Agent
1105,Delivered,01-01-2024 13:54,Delivery_Agent
1106,Order_Placed,09-01-2024 16:02,Customer
1106,Order_Validated,09-01-2024 16:23,System
1106,Payment_Processed,09-01-2024 16:41,Payment_Gateway
1106,Inventory_Checked,09-01-2024 16:52,Warehouse_System
1106,Warehouse_C,09-01-2024 18:29,Warehouse_Staff
1106,Packed,09-01-2024 19:48,Warehouse_Staff
1106,Order_Processed,09-01-2024 20:03,Warehouse_Staff
1106,Route_B,09-01-2024 20:22,Transport
1106,Out_for_Delivery,09-01-2024 22:06,Delivery_Agent
1106,Delivered,09-01-2024 22:14,Delivery_Agent
1107,Order_Placed,10-01-2024 00:34,Customer
1107,Order_Validated,10-01-2024 00:49,System
1107,Payment_Processed,10-01-2024 01:01,Payment_Gateway
1107,Inventory_Checked,10-01-2024 01:21,Warehouse_System
1107,Warehouse_C,10-01-2024 01:43,Warehouse_Staff
1107,Packed,10-01-2024 02:07,Warehouse_Staff
1107,Order_Processed,10-01-2024 02:14,Warehouse_Staff
1107,Route_A,10-01-2024 02:31,Transport
1107,Out_for_Delivery,10-01-2024 02:55,Delivery_Agent
1107,Delivered,10-01-2024 03:16,Delivery_Agent
1108,Order_Placed,14-01-2024 14:08,Customer
1108,Order_Validated,14-01-2024 14:21,System
1108,Payment_Processed,14-01-2024 14:36,Payment_Gateway
1108,Inventory_Checked,14-01-2024 14:50,Warehouse_System
1108,Warehouse_B,14-01-2024 14:56,Warehouse_Staff
1108,Packed,14-01-2024 16:07,Warehouse_Staff
1108,Order_Processed,14-01-2024 17:18,Warehouse_Staff
1108,Route_A,14-01-2024 17:40,Transport
1108,Out_for_Delivery,14-01-2024 17:51,Delivery_Agent
1108,Delivered,14-01-2024 18:13,Delivery_Agent
1109,Order_Placed,04-01-2024 05:48,Customer
1109,Order_Validated,04-01-2024 05:57,System
1109,Payment_Processed,04-01-2024 06:06,Payment_Gateway
1109,Inventory_Checked,04-01-2024 06:12,Warehouse_System
1109,Warehouse_C,04-01-2024 07:22,Warehouse_Staff
1109,Packed,04-01-2024 07:42,Warehouse_Staff
1109,Order_Processed,04-01-2024 09:05,Warehouse_Staff
1109,Route_C,04-01-2024 09:26,Transport
1109,Out_for_Delivery,04-01-2024 09:33,Delivery_Agent
1109,Delivered,04-01-2024 09:49,Delivery_Agent
1110,Order_Placed,14-01-2024 11:21,Customer
1110,Order_Validated,14-01-2024 11:30,System
1110,Payment_Processed,14-01-2024 11:55,Payment_Gateway
1110,Inventory_Checked,14-01-2024 12:00,Warehouse_System
1110,Warehouse_C,14-01-2024 13:02,Warehouse_Staff
1110,Packed,14-01-2024 13:08,Warehouse_Staff
1110,Order_Processed,14-01-2024 14:15,Warehouse_Staff
1110,Route_A,14-01-2024 14:24,Transport
1110,Out_for_Delivery,14-01-2024 14:43,Delivery_Agent
1110,Delivered,14-01-2024 14:52,Delivery_Agent
1111,Order_Placed,03-01-2024 16:28,Customer
1111,Order_Validated,03-01-2024 16:37,System
1111,Payment_Processed,03-01-2024 16:58,Payment_Gateway
1111,Inventory_Checked,03-01-2024 17:05,Warehouse_System
1111,Warehouse_A,03-01-2024 17:23,Warehouse_Staff
1111,Packed,03-01-2024 17:38,Warehouse_Staff
1111,Order_Processed,03-01-2024 18:58,Warehouse_Staff
1111,Route_C,03-01-2024 19:03,Transport
1111,Out_for_Delivery,03-01-2024 19:09,Delivery_Agent
1111,Delivered,03-01-2024 19:33,Delivery_Agent
1112,Order_Placed,06-01-2024 14:22,Customer
1112,Order_Validated,06-01-2024 14:38,System
1112,Payment_Processed,06-01-2024 14:55,Payment_Gateway
1112,Inventory_Checked,06-01-2024 15:18,Warehouse_System
1112,Warehouse_C,06-01-2024 15:26,Warehouse_Staff
1112,Packed,06-01-2024 16:02,Warehouse_Staff
1112,Order_Processed,06-01-2024 16:07,Warehouse_Staff
1112,Route_B,06-01-2024 16:31,Transport
1112,Out_for_Delivery,06-01-2024 16:38,Delivery_Agent
1112,Delivered,06-01-2024 16:45,Delivery_Agent
1113,Order_Placed,12-01-2024 00:36,Customer
1113,Order_Validated,12-01-2024 00:46,System
1113,Payment_Processed,12-01-2024 01:09,Payment_Gateway
1113,Inventory_Checked,12-01-2024 01:30,Warehouse_System
1113,Warehouse_A,12-01-2024 01:41,Warehouse_Staff
1113,Packed,12-01-2024 01:49,Warehouse_Staff
1113,Order_Processed,12-01-2024 03:31,Warehouse_Staff
1113,Route_C,12-01-2024 03:53,Transport
1113,Out_for_Delivery,12-01-2024 04:00,Delivery_Agent
1113,Delivered,12-01-2024 04:17,Delivery_Agent
1114,Order_Placed,05-01-2024 00:46,Customer
1114,Order_Validated,05-01-2024 00:54,System
1114,Payment_Processed,05-01-2024 01:12,Payment_Gateway
1114,Inventory_Checked,05-01-2024 01:32,Warehouse_System
1114,Warehouse_A,05-01-2024 01:37,Warehouse_Staff
1114,Packed,05-01-2024 02:43,Warehouse_Staff
1114,Order_Processed,05-01-2024 03:05,Warehouse_Staff
1114,Route_A,05-01-2024 03:23,Transport
1114,Out_for_Delivery,05-01-2024 03:40,Delivery_Agent
1114,Delivered,05-01-2024 03:46,Delivery_Agent
1115,Order_Placed,10-01-2024 01:24,Customer
1115,Order_Validated,10-01-2024 01:31,System
1115,Payment_Processed,10-01-2024 01:54,Payment_Gateway
1115,Inventory_Checked,10-01-2024 02:15,Warehouse_System
1115,Warehouse_A,10-01-2024 02:32,Warehouse_Staff
1115,Packed,10-01-2024 02:48,Warehouse_Staff
1115,Order_Processed,10-01-2024 03:02,Warehouse_Staff
1115,Route_B,10-01-2024 03:15,Transport
1115,Out_for_Delivery,10-01-2024 03:29,Delivery_Agent
1115,Delivered,10-01-2024 03:48,Delivery_Agent
1116,Order_Placed,11-01-2024 03:52,Customer
1116,Order_Validated,11-01-2024 04:16,System
1116,Payment_Processed,11-01-2024 04:27,Payment_Gateway
1116,Inventory_Checked,11-01-2024 04:39,Warehouse_System
1116,Warehouse_B,11-01-2024 05:02,Warehouse_Staff
1116,Packed,11-01-2024 05:07,Warehouse_Staff
1116,Order_Processed,11-01-2024 06:50,Warehouse_Staff
1116,Route_A,11-01-2024 07:01,Transport
1116,Out_for_Delivery,11-01-2024 07:10,Delivery_Agent
1116,Delivered,11-01-2024 07:27,Delivery_Agent
1117,Order_Placed,04-01-2024 09:40,Customer
1117,Order_Validated,04-01-2024 09:54,System
1117,Payment_Processed,04-01-2024 10:03,Payment_Gateway
1117,Inventory_Checked,04-01-2024 10:16,Warehouse_System
1117,Warehouse_B,04-01-2024 10:27,Warehouse_Staff
1117,Packed,04-01-2024 10:36,Warehouse_Staff
1117,Order_Processed,04-01-2024 10:51,Warehouse_Staff
1117,Route_C,04-01-2024 11:13,Transport
1117,Out_for_Delivery,04-01-2024 11:26,Delivery_Agent
1117,Delivered,04-01-2024 11:34,Delivery_Agent
1118,Order_Placed,13-01-2024 01:11,Customer
1118,Order_Validated,13-01-2024 01:33,System
1118,Payment_Processed,13-01-2024 01:53,Payment_Gateway
1118,Inventory_Checked,13-01-2024 02:17,Warehouse_System
1118,Warehouse_C,13-01-2024 04:00,Warehouse_Staff
1118,Packed,13-01-2024 04:53,Warehouse_Staff
1118,Order_Processed,13-01-2024 05:07,Warehouse_Staff
1118,Route_B,13-01-2024 05:14,Transport
1118,Out_for_Delivery,13-01-2024 05:38,Delivery_Agent
1118,Delivered,13-01-2024 05:55,Delivery_Agent
1119,Order_Placed,07-01-2024 08:11,Customer
1119,Order_Validated,07-01-2024 08:20,System
1119,Payment_Processed,07-01-2024 08:34,Payment_Gateway
1119,Inventory_Checked,07-01-2024 08:53,Warehouse_System
1119,Warehouse_A,07-01-2024 09:03,Warehouse_Staff
1119,Packed,07-01-2024 09:19,Warehouse_Staff
1119,Order_Processed,07-01-2024 09:35,Warehouse_Staff
1119,Route_B,07-01-2024 09:47,Transport
1119,Out_for_Delivery,07-01-2024 10:51,Delivery_Agent
1119,Delivered,07-01-2024 10:57,Delivery_Agent
1120,Order_Placed,06-01-2024 19:49,Customer
1120,Order_Validated,06-01-2024 20:10,System
1120,Payment_Processed,06-01-2024 20:30,Payment_Gateway
1120,Inventory_Checked,06-01-2024 20:47,Warehouse_System
1120,Warehouse_A,06-01-2024 20:52,Warehouse_Staff
1120,Packed,06-01-2024 21:08,Warehouse_Staff
1120,Order_Processed,06-01-2024 22:40,Warehouse_Staff
1120,Route_C,06-01-2024 22:57,Transport
1120,Out_for_Delivery,06-01-2024 23:20,Delivery_Agent
1120,Delivered,06-01-2024 23:40,Delivery_Agent
1121,Order_Placed,08-01-2024 20:53,Customer
1121,Order_Validated,08-01-2024 21:18,System
1121,Payment_Processed,08-01-2024 21:33,Payment_Gateway
1121,Inventory_Checked,08-01-2024 21:44,Warehouse_System
1121,Warehouse_C,08-01-2024 22:00,Warehouse_Staff
1121,Packed,08-01-2024 22:18,Warehouse_Staff
1121,Order_Processed,08-01-2024 22:38,Warehouse_Staff
1121,Route_B,08-01-2024 22:51,Transport
1121,Out_for_Delivery,08-01-2024 23:08,Delivery_Agent
1121,Delivered,08-01-2024 23:32,Delivery_Agent
1122,Order_Placed,12-01-2024 18:53,Customer
1122,Order_Validated,12-01-2024 19:04,System
1122,Payment_Processed,12-01-2024 19:17,Payment_Gateway
1122,Inventory_Checked,12-01-2024 19:26,Warehouse_System
1122,Warehouse_B,12-01-2024 20:02,Warehouse_Staff
1122,Packed,12-01-2024 20:38,Warehouse_Staff
1122,Order_Processed,12-01-2024 22:30,Warehouse_Staff
1122,Route_C,12-01-2024 22:44,Transport
1122,Out_for_Delivery,13-01-2024 00:04,Delivery_Agent
1122,Delivered,13-01-2024 00:28,Delivery_Agent
1123,Order_Placed,04-01-2024 14:15,Customer
1123,Order_Validated,04-01-2024 14:32,System
1123,Payment_Processed,04-01-2024 14:49,Payment_Gateway
1123,Inventory_Checked,04-01-2024 15:03,Warehouse_System
1123,Warehouse_B,04-01-2024 16:09,Warehouse_Staff
1123,Packed,04-01-2024 16:58,Warehouse_Staff
1123,Order_Processed,04-01-2024 18:46,Warehouse_Staff
1123,Route_C,04-01-2024 19:09,Transport
1123,Out_for_Delivery,04-01-2024 20:09,Delivery_Agent
1123,Delivered,04-01-2024 20:23,Delivery_Agent
1124,Order_Placed,02-01-2024 13:09,Customer
1124,Order_Validated,02-01-2024 13:31,System
1124,Payment_Processed,02-01-2024 13:54,Payment_Gateway
1124,Inventory_Checked,02-01-2024 14:05,Warehouse_System
1124,Warehouse_C,02-01-2024 14:17,Warehouse_Staff
1124,Packed,02-01-2024 14:27,Warehouse_Staff
1124,Order_Processed,02-01-2024 15:45,Warehouse_Staff
1124,Route_D,02-01-2024 17:26,Transport
1124,Out_for_Delivery,02-01-2024 17:45,Delivery_Agent
1124,Delivered,02-01-2024 17:57,Delivery_Agent
1125,Order_Placed,11-01-2024 18:09,Customer
1125,Order_Validated,11-01-2024 18:14,System
1125,Payment_Processed,11-01-2024 18:36,Payment_Gateway
1125,Inventory_Checked,11-01-2024 19:01,Warehouse_System
1125,Warehouse_A,11-01-2024 19:09,Warehouse_Staff
1125,Packed,11-01-2024 19:29,Warehouse_Staff
1125,Order_Processed,11-01-2024 19:45,Warehouse_Staff
1125,Route_D,11-01-2024 19:54,Transport
1125,Out_for_Delivery,11-01-2024 20:01,Delivery_Agent
1125,Delivered,11-01-2024 20:23,Delivery_Agent
1126,Order_Placed,11-01-2024 12:08,Customer
1126,Order_Validated,11-01-2024 12:23,System
1126,Payment_Processed,11-01-2024 12:33,Payment_Gateway
1126,Inventory_Checked,11-01-2024 12:44,Warehouse_System
1126,Warehouse_A,11-01-2024 13:00,Warehouse_Staff
1126,Packed,11-01-2024 13:13,Warehouse_Staff
1126,Order_Processed,11-01-2024 14:45,Warehouse_Staff
1126,Route_C,11-01-2024 16:15,Transport
1126,Out_for_Delivery,11-01-2024 17:13,Delivery_Agent
1126,Delivered,11-01-2024 17:38,Delivery_Agent
1127,Order_Placed,05-01-2024 01:25,Customer
1127,Order_Validated,05-01-2024 01:46,System
1127,Payment_Processed,05-01-2024 02:04,Payment_Gateway
1127,Inventory_Checked,05-01-2024 02:19,Warehouse_System
1127,Warehouse_C,05-01-2024 03:36,Warehouse_Staff
1127,Packed,05-01-2024 03:55,Warehouse_Staff
1127,Order_Processed,05-01-2024 05:51,Warehouse_Staff
1127,Route_C,05-01-2024 06:06,Transport
1127,Out_for_Delivery,05-01-2024 06:17,Delivery_Agent
1127,Delivered,05-01-2024 06:25,Delivery_Agent
1128,Order_Placed,07-01-2024 16:17,Customer
1128,Order_Validated,07-01-2024 16:42,System
1128,Payment_Processed,07-01-2024 16:58,Payment_Gateway
1128,Inventory_Checked,07-01-2024 17:07,Warehouse_System
1128,Warehouse_C,07-01-2024 17:26,Warehouse_Staff
1128,Packed,07-01-2024 18:16,Warehouse_Staff
1128,Order_Processed,07-01-2024 18:31,Warehouse_Staff
1128,Route_B,07-01-2024 18:37,Transport
1128,Out_for_Delivery,07-01-2024 19:32,Delivery_Agent
1128,Delivered,07-01-2024 19:52,Delivery_Agent
1129,Order_Placed,05-01-2024 09:28,Customer
1129,Order_Validated,05-01-2024 09:43,System
1129,Payment_Processed,05-01-2024 10:02,Payment_Gateway
1129,Inventory_Checked,05-01-2024 10:13,Warehouse_System
1129,Warehouse_C,05-01-2024 11:39,Warehouse_Staff
1129,Packed,05-01-2024 11:53,Warehouse_Staff
1129,Order_Processed,05-01-2024 12:16,Warehouse_Staff
1129,Route_A,05-01-2024 12:24,Transport
1129,Out_for_Delivery,05-01-2024 12:35,Delivery_Agent
1129,Delivered,05-01-2024 12:56,Delivery_Agent
1130,Order_Placed,03-01-2024 07:31,Customer
1130,Order_Validated,03-01-2024 07:42,System
1130,Payment_Processed,03-01-2024 07:50,Payment_Gateway
1130,Inventory_Checked,03-01-2024 08:01,Warehouse_System
1130,Warehouse_B,03-01-2024 08:18,Warehouse_Staff
1130,Packed,03-01-2024 08:34,Warehouse_Staff
1130,Order_Processed,03-01-2024 08:55,Warehouse_Staff
1130,Route_A,03-01-2024 09:05,Transport
1130,Out_for_Delivery,03-01-2024 09:10,Delivery_Agent
1130,Delivered,03-01-2024 09:20,Delivery_Agent
1131,Order_Placed,14-01-2024 10:33,Customer
1131,Order_Validated,14-01-2024 10:49,System
1131,Payment_Processed,14-01-2024 10:58,Payment_Gateway
1131,Inventory_Checked,14-01-2024 11:14,Warehouse_System
1131,Warehouse_C,14-01-2024 12:31,Warehouse_Staff
1131,Packed,14-01-2024 13:12,Warehouse_Staff
1131,Order_Processed,14-01-2024 13:37,Warehouse_Staff
1131,Route_C,14-01-2024 15:15,Transport
1131,Out_for_Delivery,14-01-2024 15:26,Delivery_Agent
1131,Delivered,14-01-2024 15:50,Delivery_Agent
1132,Order_Placed,15-01-2024 04:20,Customer
1132,Order_Validated,15-01-2024 04:32,System
1132,Payment_Processed,15-01-2024 04:48,Payment_Gateway
1132,Inventory_Checked,15-01-2024 05:00,Warehouse_System
1132,Warehouse_A,15-01-2024 05:09,Warehouse_Staff
1132,Packed,15-01-2024 05:21,Warehouse_Staff
1132,Order_Processed,15-01-2024 05:28,Warehouse_Staff
1132,Route_A,15-01-2024 05:34,Transport
1132,Out_for_Delivery,15-01-2024 05:54,Delivery_Agent
1132,Delivered,15-01-2024 06:00,Delivery_Agent
1133,Order_Placed,13-01-2024 21:12,Customer
1133,Order_Validated,13-01-2024 21:29,System
1133,Payment_Processed,13-01-2024 21:53,Payment_Gateway
1133,Inventory_Checked,13-01-2024 22:13,Warehouse_System
1133,Warehouse_C,13-01-2024 22:21,Warehouse_Staff
1133,Packed,13-01-2024 22:31,Warehouse_Staff
1133,Order_Processed,13-01-2024 23:38,Warehouse_Staff
1133,Route_A,13-01-2024 23:43,Transport
1133,Out_for_Delivery,14-01-2024 01:08,Delivery_Agent
1133,Delivered,14-01-2024 01:16,Delivery_Agent
1134,Order_Placed,09-01-2024 09:49,Customer
1134,Order_Validated,09-01-2024 10:01,System
1134,Payment_Processed,09-01-2024 10:23,Payment_Gateway
1134,Inventory_Checked,09-01-2024 10:45,Warehouse_System
1134,Warehouse_C,09-01-2024 11:10,Warehouse_Staff
1134,Packed,09-01-2024 11:17,Warehouse_Staff
1134,Order_Processed,09-01-2024 11:37,Warehouse_Staff
1134,Route_D,09-01-2024 13:55,Transport
1134,Out_for_Delivery,09-01-2024 14:17,Delivery_Agent
1134,Delivered,09-01-2024 14:34,Delivery_Agent
1135,Order_Placed,12-01-2024 05:31,Customer
1135,Order_Validated,12-01-2024 05:40,System
1135,Payment_Processed,12-01-2024 05:49,Payment_Gateway
1135,Inventory_Checked,12-01-2024 06:00,Warehouse_System
1135,Warehouse_A,12-01-2024 06:11,Warehouse_Staff
1135,Packed,12-01-2024 06:50,Warehouse_Staff
1135,Order_Processed,12-01-2024 08:07,Warehouse_Staff
1135,Route_B,12-01-2024 08:31,Transport
1135,Out_for_Delivery,12-01-2024 09:34,Delivery_Agent
1135,Delivered,12-01-2024 09:50,Delivery_Agent
1136,Order_Placed,14-01-2024 02:20,Customer
1136,Order_Validated,14-01-2024 02:29,System
1136,Payment_Processed,14-01-2024 02:54,Payment_Gateway
1136,Inventory_Checked,14-01-2024 03:04,Warehouse_System
1136,Warehouse_C,14-01-2024 03:14,Warehouse_Staff
1136,Packed,14-01-2024 03:30,Warehouse_Staff
1136,Order_Processed,14-01-2024 05:16,Warehouse_Staff
1136,Route_C,14-01-2024 06:14,Transport
1136,Out_for_Delivery,14-01-2024 07:51,Delivery_Agent
1136,Delivered,14-01-2024 08:11,Delivery_Agent
1137,Order_Placed,06-01-2024 21:58,Customer
1137,Order_Validated,06-01-2024 22:04,System
1137,Payment_Processed,06-01-2024 22:17,Payment_Gateway
1137,Inventory_Checked,06-01-2024 22:34,Warehouse_System
1137,Warehouse_A,06-01-2024 22:54,Warehouse_Staff
1137,Packed,06-01-2024 23:42,Warehouse_Staff
1137,Order_Processed,07-01-2024 00:57,Warehouse_Staff
1137,Route_B,07-01-2024 01:09,Transport
1137,Out_for_Delivery,07-01-2024 01:31,Delivery_Agent
1137,Delivered,07-01-2024 01:39,Delivery_Agent
1138,Order_Placed,14-01-2024 02:52,Customer
1138,Order_Validated,14-01-2024 03:04,System
1138,Payment_Processed,14-01-2024 03:21,Payment_Gateway
1138,Inventory_Checked,14-01-2024 03:31,Warehouse_System
1138,Warehouse_B,14-01-2024 03:48,Warehouse_Staff
1138,Packed,14-01-2024 04:09,Warehouse_Staff
1138,Order_Processed,14-01-2024 06:02,Warehouse_Staff
1138,Route_A,14-01-2024 06:22,Transport
1138,Out_for_Delivery,14-01-2024 06:38,Delivery_Agent
1138,Delivered,14-01-2024 06:53,Delivery_Agent
1139,Order_Placed,07-01-2024 15:26,Customer
1139,Order_Validated,07-01-2024 15:39,System
1139,Payment_Processed,07-01-2024 16:02,Payment_Gateway
1139,Inventory_Checked,07-01-2024 16:09,Warehouse_System
1139,Warehouse_C,07-01-2024 16:19,Warehouse_Staff
1139,Packed,07-01-2024 16:26,Warehouse_Staff
1139,Order_Processed,07-01-2024 16:44,Warehouse_Staff
1139,Route_A,07-01-2024 16:57,Transport
1139,Out_for_Delivery,07-01-2024 18:33,Delivery_Agent
1139,Delivered,07-01-2024 18:48,Delivery_Agent
1140,Order_Placed,08-01-2024 20:18,Customer
1140,Order_Validated,08-01-2024 20:41,System
1140,Payment_Processed,08-01-2024 20:58,Payment_Gateway
1140,Inventory_Checked,08-01-2024 21:21,Warehouse_System
1140,Warehouse_B,08-01-2024 21:32,Warehouse_Staff
1140,Packed,08-01-2024 21:51,Warehouse_Staff
1140,Order_Processed,08-01-2024 22:07,Warehouse_Staff
1140,Route_A,08-01-2024 22:13,Transport
1140,Out_for_Delivery,08-01-2024 22:33,Delivery_Agent
1140,Delivered,08-01-2024 22:42,Delivery_Agent
1141,Order_Placed,01-01-2024 18:05,Customer
1141,Order_Validated,01-01-2024 18:10,System
1141,Payment_Processed,01-01-2024 18:17,Payment_Gateway
1141,Inventory_Checked,01-01-2024 18:41,Warehouse_System
1141,Warehouse_A,01-01-2024 19:06,Warehouse_Staff
